V1,V2,Gene1,Gene2
Q96HA8,Q9BYQ4,WDYHV1,KRTAP9-2
Q15628,Q5S007,TRADD,LRRK2
P37840,Q5S007,SNCA,LRRK2
P09529,Q8NER5,INHBB,ACVR1C
A4D1L5,Q9C035,UBE2H,TRIM5
Q5VVX9,Q9C035,UBE2U,TRIM5
Q5VVX9,Q9UBS8,UBE2U,RNF14
Q58DX5,Q86VI4,NAALADL2,LAPTM4B
P0DJD3,Q14011,RBMY1A1,CIRBP
P37840,P51693,SNCA,APLP1
P46821,Q5S007,MAP1B,LRRK2
A0A024QYX5,P49591,FTSJ1,SARS
Q13467,Q9NQ48,FZD5,LZTFL1
A0A024R7K8,Q96C92,AP1M1,SDCCAG3
Q14765,Q99665,STAT4,IL12RB2
A0A024RB38,Q6NYC1,STAC3,JMJD6
P62249,Q15628,RPS16,TRADD
P19438,Q15628,TNFRSF1A,TRADD
Q9UBS8,Q9UI36,RNF14,DACH1
A0A024R8H5,P34931,TRAF2,HSPA1L
A0A024R8H5,Q8N9N5,TRAF2,BANP
A0A024R8H5,Q15628,TRAF2,TRADD
N0E4C7,P30154,CSNK2B,PPP2R1B
A0A024R7K8,Q96C92,AP1M1,SDCCAG3
O95379,Q14315,TNFAIP8,FLNC
Q53NU3,Q8N9N5,tmp_locus_54,BANP
Q8N9N5,Q96BD5,BANP,PHF21A
O75815,Q13480,BCAR3,GAB1
P19174,Q13480,PLCG1,GAB1
P60709,Q96HA8,ACTB,WDYHV1
O95831,Q9HAW0,AIFM1,BRF2
P09936,P0CG47,UCHL1,UBB
Q96B02,Q9UBS8,UBE2W,RNF14
A0A024RAY2,Q15628,KRT18,TRADD
A0A024R2K3,Q9UBS8,UBE2E1,RNF14
Q13530,Q9Y277,SERINC3,VDAC3
P52798,Q15375,EFNA4,EPHA7
P19174,P51816,PLCG1,AFF2
P19174,Q92832,PLCG1,NELL1
Q6PIV2,Q8N9N5,FOXR1,BANP
A0A024R2Q3,Q02952,CTNNB1,AKAP12
O75554,Q14527,WBP4,HLTF
A0A024R4E1,P28360,NMNAT1,MSX1
P19174,Q96EV8,PLCG1,DTNBP1
P30154,Q16537,PPP2R1B,PPP2R5E
O00264,P28288,PGRMC1,ABCD3
P09936,P63279,UCHL1,UBE2I
P00533,Q02952,EGFR,AKAP12
P05413,Q548N1,FABP3,VPS28
P00533,P37840,EGFR,SNCA
A0A024R126,P05413,NR4A1,FABP3
A0A024R8T0,P05413,ITGB4,FABP3
P05413,P56199,FABP3,ITGA1
P00533,P19174,EGFR,PLCG1
A0MZ66,P05413,SHTN1,FABP3
A0A024RCY2,Q14213,MDFI,EBI3
P40424,P55347,PBX1,PKNOX1
P40426,P55347,PBX3,PKNOX1
O14770,P55347,MEIS2,PKNOX1
Q15047,Q6NZ67,SETDB1,MZT2B
Q96HA8,Q9BYR5,WDYHV1,KRTAP4-2
O00159,Q14240,MYO1C,EIF4A2
O75815,P04626,BCAR3,ERBB2
A0A024R8M9,Q86XP3,RECQL5,DDX42
Q15428,Q86XP3,SF3A2,DDX42
A0A024R625,Q14204,PPP4C,DYNC1H1
P20160,Q08G24,AZU1,CLEC4G
O14503,P30154,BHLHE40,PPP2R1B
P28360,Q9UNL4,MSX1,ING4
P37840,P68104,SNCA,EEF1A1
A0A024R1K8,Q86XP3,SF3A1,DDX42
Q15427,Q86XP3,SF3B4,DDX42
O43143,Q86XP3,DHX15,DDX42
Q86XP3,Q9UMS4,DDX42,PRPF19
E9KL44,O75815,HADHA,BCAR3
Q8N9N5,Q8WW22,BANP,DNAJA4
P19174,P49916,PLCG1,LIG3
Q8IUQ4,Q96HA8,SIAH1,WDYHV1
P30154,Q15172,PPP2R1B,PPP2R5A
A0A024R7Y5,Q14206,TCEB1,RCAN2
P68366,Q8NDZ2,TUBA4A,SIMC1
B0LPF3,Q92949,GRB2,FOXJ1
P28749,Q08999,RBL1,RBL2
O43293,Q96IZ0,DAPK3,PAWR
A0A024R9N0,Q92949,OIP5,FOXJ1
P10827,Q92949,THRA,FOXJ1
Q92949,Q9UJJ7,FOXJ1,RPUSD1
O43172,O43447,PRPF4,PPIH
P11021,Q96IZ0,HSPA5,PAWR
Q96IZ0,Q99619,PAWR,SPSB2
P43243,Q9UKA9,MATR3,PTBP2
Q96A44,Q96IZ0,SPSB4,PAWR
A0A024QZS4,Q8N9N5,PPIF,BANP
A8KAF9,Q8WU10,RP11-311P8.3,PYROXD1
P17020,Q14204,ZNF16,DYNC1H1
A0A024QZJ2,Q9C035,UBE2D1,TRIM5
A0A024QZJ2,Q9UBS8,UBE2D1,RNF14
P30154,Q99759,PPP2R1B,MAP3K3
A0A024RC34,P28749,RBBP8,RBL1
O00264,Q71F23,PGRMC1,CENPU
A0A024RD80,Q5SSJ5,HSP90AB1,HP1BP3
K9JA46,Q5SSJ5,EL52,HP1BP3
Q8N9N5,Q8NEG0,BANP,FAM71C
Q9H1X1,Q9NP66,RSPH9,HMG20A
P28749,Q13574,RBL1,DGKZ
Q14011,Q9BS40,CIRBP,LXN
O94811,P37840,TPPP,SNCA
P31689,Q15628,DNAJA1,TRADD
H3BTW2,Q96HA8,NECAB2,WDYHV1
Q8N9N5,Q9Y333,BANP,LSM2
O00159,Q9Y5J5,MYO1C,PHLDA3
A0A024RCX5,O15123,CDKN1A,ANGPT2
O00571,O43502,DDX3X,RAD51C
A0A024R2T6,P28749,DHX30,RBL1
P28749,Q9Y5X4,RBL1,NR2E3
P28749,Q16576,RBL1,RBBP7
P28749,Q15654,RBL1,TRIP6
A0A024R7I0,O00159,GIPC1,MYO1C
P28749,Q9Y605,RBL1,MRFAP1
D0PNI1,P28749,YWHAZ,RBL1
P28749,P41732,RBL1,TSPAN7
E5KTI5,P28749,NTHL1,RBL1
A0A024R8A6,P28749,NEK6,RBL1
P09467,Q8NFG4,FBP1,FLCN
G5E9B5,Q96C92,TFPT,SDCCAG3
O75815,P49321,BCAR3,NASP
A0A024R8A6,O00159,NEK6,MYO1C
P37840,P42858,SNCA,HTT
A0A024R688,Q9C035,MNAT1,TRIM5
P42858,Q9NP66,HTT,HMG20A
P19174,Q8TB24,PLCG1,RIN3
P07910,Q9UKA9,HNRNPC,PTBP2
A0A024R2H1,P55212,SATB1,CASP6
P09326,Q9BZW8,CD48,CD244
P48729,P52294,CSNK1A1,KPNA1
O15397,Q15628,IPO8,TRADD
Q5JZY3,Q8N9N5,EPHA10,BANP
P30154,Q13362,PPP2R1B,PPP2R5C
Q13467,Q6P3W7,FZD5,SCYL2
A4D1D2,Q86VI4,ABCB1,LAPTM4B
P27986,Q86VI4,PIK3R1,LAPTM4B
P82650,Q9UBC1,MRPS22,NFKBIL1
O00159,O75365,MYO1C,PTP4A3
P09936,Q9UKE5,UCHL1,TNIK
O75365,O95831,PTP4A3,AIFM1
P19438,P55210,TNFRSF1A,CASP7
O95831,Q99759,AIFM1,MAP3K3
D3DQW7,O15230,BTBD10,LAMA5
O95831,Q15047,AIFM1,SETDB1
O75815,Q01105,BCAR3,SET
P55317,Q6UXD5,FOXA1,SEZ6L2
P04183,Q6UXD5,TK1,SEZ6L2
E5KTA5,Q6UXD5,UNG,SEZ6L2
Q14088,Q9NQC3,RAB33A,RTN4
A2VCK2,Q8N9N5,DCDC2B,BANP
O00233,Q8N9N5,PSMD9,BANP
O75815,Q9GZV8,BCAR3,PRDM14
P61978,Q13151,HNRNPK,HNRNPA0
P61981,Q8WUI4,YWHAG,HDAC7
Q14749,Q8WUI4,GNMT,HDAC7
P62841,Q13530,RPS15,SERINC3
Q9BYJ4,Q9C035,TRIM34,TRIM5
P09529,P49354,INHBB,FNTA
Q6NYC1,Q96IZ7,JMJD6,RSRC1
A0A024R7Z5,O95379,SDCBP,TNFAIP8
P0CG47,Q15628,UBB,TRADD
O00159,Q99759,MYO1C,MAP3K3
P41161,Q6UXD5,ETV5,SEZ6L2
O00159,Q9Y572,MYO1C,RIPK3
P43364,Q96HA8,MAGEA11,WDYHV1
O95831,O95831,AIFM1,AIFM1
A0A024RDD1,P19174,MEPE,PLCG1
Q8N9N5,Q96QF0,BANP,RAB3IP
Q03393,Q96HA8,PTS,WDYHV1
A0A024R7Z5,Q03393,SDCBP,PTS
P38432,Q03393,COIL,PTS
P13196,Q17RB0,ALAS1,RTL8B
Q03393,Q8TBB1,PTS,LNX1
P54253,Q14011,ATXN1,CIRBP
P61978,Q14011,HNRNPK,CIRBP
O43150,P19174,ASAP2,PLCG1
P30480,Q9BWD1,HLA-B,ACAT2
P11678,P19174,EPX,PLCG1
Q8N9N5,Q96BZ8,BANP,LENG1
A0A024R3Q7,P19174,RHOU,PLCG1
P55212,Q13526,CASP6,PIN1
P09327,P19174,VIL1,PLCG1
A0A024R145,Q8NFG4,ALDOB,FLCN
P19174,Q92988,PLCG1,DLX4
O60674,P19174,JAK2,PLCG1
O95487,P19174,SEC24B,PLCG1
P19174,P27816,PLCG1,MAP4
P19174,Q8WX92,PLCG1,NELFB
P19174,Q9Y2D5,PLCG1,AKAP2
P19174,Q14315,PLCG1,FLNC
P34820,Q8TEU8,BMP8B,WFIKKN2
P11362,P19174,FGFR1,PLCG1
A0A024R7T2,P19174,RET,PLCG1
P19174,Q06124,PLCG1,PTPN11
P19174,Q07666,PLCG1,KHDRBS1
O15111,Q7Z434,CHUK,MAVS
P22557,Q8N9N5,ALAS2,BANP
Q07021,Q15628,C1QBP,TRADD
A0A024R8E2,Q9NQC3,ABL1,RTN4
B0LPF3,Q9NRW1,GRB2,RAB6B
P19174,Q9NZM4,PLCG1,BICRA
Q02410,Q9NRW1,APBA1,RAB6B
Q59EK9,Q9P015,RUNDC3A,MRPL15
O75815,Q9P2W1,BCAR3,PSMC3IP
O75821,O95831,EIF3G,AIFM1
Q5T7W7,Q8NFG4,TSTD2,FLCN
O75815,P20700,BCAR3,LMNB1
O95831,Q15628,AIFM1,TRADD
P55210,P80303,CASP7,NUCB2
O75821,P37840,EIF3G,SNCA
A0A024R739,P00352,POT1,ALDH1A1
Q96HA8,Q9BYQ2,WDYHV1,KRTAP9-4
A0A024R2C0,P17542,TCF4,TAL1
O00159,Q9H9Y6,MYO1C,POLR1B
Q13530,Q99623,SERINC3,PHB2
Q14204,Q99623,DYNC1H1,PHB2
P17405,P55210,SMPD1,CASP7
P37840,Q01959,SNCA,SLC6A3
A8K7B7,Q00005,PPP2R1A,PPP2R2B
O00268,P42858,TAF4,HTT
P42858,Q9ULU4,HTT,ZMYND8
P42858,Q14204,HTT,DYNC1H1
O75335,P19174,PPFIA4,PLCG1
A0A024RD15,Q99956,MAPK14,DUSP9
P38398,P52294,BRCA1,KPNA1
A0A024R2G7,O00442,RPL32,RTCA
O43172,Q92917,PRPF4,GPKOW
O75815,P39023,BCAR3,RPL3
P13196,Q9H7E9,ALAS1,C8orf33
P13196,P42338,ALAS1,PIK3CB
P13196,Q8TD31,ALAS1,CCHCR1
O60437,P13196,PPL,ALAS1
P13196,Q6P1J9,ALAS1,CDC73
P13196,Q4VC05,ALAS1,BCL7A
P13196,Q8TCT0,ALAS1,CERK
P13196,Q0P5Q0,ALAS1,TMSB4X
P13196,Q9Y2S7,ALAS1,POLDIP2
P13196,P63313,ALAS1,TMSB10
P13196,Q9NWW7,ALAS1,C2orf42
P13196,Q7Z614,ALAS1,SNX20
P13196,Q9Y473,ALAS1,ZNF175
P13196,Q9H788,ALAS1,SH2D4A
Q8NFG4,Q9NR45,FLCN,NANS
Q7Z434,Q9Y6K5,MAVS,OAS3
Q96AQ6,Q9ULU4,PBXIP1,ZMYND8
O94817,Q13151,ATG12,HNRNPA0
Q9BX70,Q9C035,BTBD2,TRIM5
O43172,O75554,PRPF4,WBP4
A0JLT2,P28360,MED19,MSX1
P30480,P31040,HLA-B,SDHA
O95140,Q9NX47,MFN2,MARCH5
O75365,Q5SRE5,PTP4A3,NUP188
O95393,Q13530,BMP10,SERINC3
P68366,Q6IA98,TUBA4A,RNPC4
P35609,P68366,ACTN2,TUBA4A
P30622,P68366,CLIP1,TUBA4A
P68366,Q01094,TUBA4A,E2F1
P68366,Q15796,TUBA4A,SMAD2
A0A024QZD6,P19174,LAT,PLCG1
O00264,P23508,PGRMC1,MCC
O00264,Q9Y4K3,PGRMC1,TRAF6
O00264,Q9H9B4,PGRMC1,SFXN1
O00264,P10632,PGRMC1,CYP2C8
O00264,Q9Y3D7,PGRMC1,PAM16
O95831,Q9Y572,AIFM1,RIPK3
Q14011,Q5JVS0,CIRBP,HABP4
P63261,Q15628,ACTG1,TRADD
P36542,Q96IZ0,ATP5F1C,PAWR
P62070,Q96IZ0,RRAS2,PAWR
O95831,Q9Y3Q8,AIFM1,TSC22D4
P05413,P17301,FABP3,ITGA2
P42574,P55212,CASP3,CASP6
A0A024R1K0,P06730,EIF4ENIF1,EIF4E
P51959,Q14934,CCNG1,NFATC4
P63261,Q96HA8,ACTG1,WDYHV1
A4QPA9,Q8N9N5,MAP2K1,BANP
O75618,P36543,DEDD,ATP6V1E1
A0A024R126,Q9NQC3,NR4A1,RTN4
P11309,Q8N9N5,PIM1,BANP
Q8NFG4,Q9P1Z9,FLCN,CCDC180
Q92949,Q9HBL8,FOXJ1,NMRAL1
Q7Z2X4,Q8N9N5,PID1,BANP
A0A024R244,P19174,SYK,PLCG1
O95831,Q9BUV8,AIFM1,C20orf24
P08133,Q6P1J9,ANXA6,CDC73
Q14204,Q9BUV8,DYNC1H1,C20orf24
P08133,P40692,ANXA6,MLH1
Q8N9N5,Q9BVQ0,BANP,PRKCH
Q6P1L5,Q8N9N5,FAM117B,BANP
O00264,P30480,PGRMC1,HLA-B
O95831,P30480,AIFM1,HLA-B
P00742,P16403,F10,HIST1H1C
Q14204,Q9Y5V3,DYNC1H1,MAGED1
P19174,P20936,PLCG1,RASA1
O95831,P40692,AIFM1,MLH1
O00442,P30480,RTCA,HLA-B
Q6IBS0,Q92949,TWF2,FOXJ1
Q8NCC5,Q92949,SLC37A3,FOXJ1
P05413,Q59H18,FABP3,TNNI3K
A1A4H1,Q96HA8,CCDC102B,WDYHV1
Q00610,Q15628,CLTC,TRADD
P05413,P08648,FABP3,ITGA5
P05413,P05556,FABP3,ITGB1
O95405,Q9ULU4,ZFYVE9,ZMYND8
P19174,Q13111,PLCG1,CHAF1A
A0A024RCR3,P55347,PBX2,PKNOX1
P42677,Q15628,RPS27,TRADD
A0A024RD15,Q14934,MAPK14,NFATC4
O43502,O43542,RAD51C,XRCC3
A0A024QZF1,P05413,NUP62,FABP3
P27348,Q14934,YWHAQ,NFATC4
O00442,P62280,RTCA,RPS11
I4EC15,Q9NQC3,HLA-DPB1,RTN4
Q96HA8,Q9UH03,WDYHV1,SEPT3
L7RT18,P17542,CRK,TAL1
P55212,P80303,CASP6,NUCB2
A8K6K3,P55212,MAP3K7IP1,CASP6
P00352,P05091,ALDH1A1,ALDH2
A0A024QZC4,P00352,P8,ALDH1A1
P19174,P30530,PLCG1,AXL
A8K6K3,P34931,MAP3K7IP1,HSPA1L
O95831,Q8NC60,AIFM1,NOA1
Q9BQ24,Q9NQC3,ZFYVE21,RTN4
A4D127,Q5SSJ5,MEOX2,HP1BP3
A8K7B7,O75815,PPP2R1A,BCAR3
A0A024R4G8,Q96IZ0,SPSB1,PAWR
O75306,O75489,NDUFS2,NDUFS3
O75489,P51970,NDUFS3,NDUFA8
O75489,Q96S79,NDUFS3,RASL10B
Q6NYC1,Q8NAV1,JMJD6,PRPF38A
P04626,P08133,ERBB2,ANXA6
O00264,P39656,PGRMC1,DDOST
O00264,Q96BA8,PGRMC1,CREB3L1
O14641,Q16635,DVL2,TAZ
P52294,Q5TAQ9,KPNA1,DCAF8
Q05639,Q15628,EEF1A2,TRADD
O00264,P16435,PGRMC1,POR
P42677,Q9NQC3,RPS27,RTN4
P14923,Q14934,JUP,NFATC4
P19174,P30556,PLCG1,AGTR1
P45983,Q96PV7,MAPK8,FAM193B
P11171,P36543,EPB41,ATP6V1E1
A0A024R883,P36543,ATP6V1G1,ATP6V1E1
P23508,P36543,MCC,ATP6V1E1
Q8WXF7,Q9NQC3,ATL1,RTN4
P55795,Q13151,HNRNPH2,HNRNPA0
Q9BQ24,Q9NQC3,ZFYVE21,RTN4
O95831,Q00653,AIFM1,NFKB2
A0A024R944,P19174,SERPINC1,PLCG1
O15230,Q92754,LAMA5,TFAP2C
P14678,Q8N9N5,SNRPB,BANP
A0A024RDL3,Q14011,PSPH,CIRBP
O43909,P19174,EXTL3,PLCG1
P17844,Q13151,DDX5,HNRNPA0
Q08379,Q96PV7,GOLGA2,FAM193B
P14373,Q96PV7,TRIM27,FAM193B
A0A024QZM9,P13196,PLAU,ALAS1
A0A090N7W4,P13196,CDK5,ALAS1
P04183,P13196,TK1,ALAS1
A0A024R8S3,P13196,SUMO2,ALAS1
Q96HA8,Q9BRK4,WDYHV1,LZTS2
P13196,Q8WW24,ALAS1,TEKT4
P13196,Q17RB8,ALAS1,LONRF1
P13196,Q6PF15,ALAS1,KLHL35
P13196,Q6P444,ALAS1,MTFR2
P13196,Q96H43,ALAS1,ZFYVE26
A0A024R6M6,Q14011,BAG5,CIRBP
A0A024R6M6,Q8N9N5,BAG5,BANP
P16234,P19174,PDGFRA,PLCG1
P19174,Q07890,PLCG1,SOS2
P05067,Q9NRW1,APP,RAB6B
Q02410,Q9NRW1,APBA1,RAB6B
P51787,Q99996,KCNQ1,AKAP9
A0A024R880,Q14527,CDK9,HLTF
A0A024R5Z7,O75815,ANXA2,BCAR3
O95670,P36543,ATP6V1G2,ATP6V1E1
A0A024R880,Q6NYC1,CDK9,JMJD6
A0A024R274,Q9NP66,SMAD4,HMG20A
A0A023T6R1,Q9NP66,FLJ10292,HMG20A
Q9NP66,Q9Y580,HMG20A,RBM7
P14678,Q14204,SNRPB,DYNC1H1
P49190,Q9NP66,PTH2R,HMG20A
P78346,Q9NP66,RPP30,HMG20A
A0A024RCF8,Q9NP66,SYTL4,HMG20A
Q9BWG6,Q9NP66,SCNM1,HMG20A
P04792,Q9NSE4,HSPB1,IARS2
P56945,P68366,BCAR1,TUBA4A
P04899,P68366,GNAI2,TUBA4A
P30050,P68366,RPL12,TUBA4A
P09104,P68366,ENO2,TUBA4A
A0A024RDV4,P68366,STARD13,TUBA4A
A0A024QZ26,P68366,HDAC6,TUBA4A
P68366,Q15797,TUBA4A,SMAD1
A0A024R294,P68366,C18orf24,TUBA4A
P68366,Q9Y5V3,TUBA4A,MAGED1
P30408,P68366,TM4SF1,TUBA4A
P16885,P19174,PLCG2,PLCG1
Q96HA8,Q9H773,WDYHV1,DCTPP1
P52294,Q9NPH3,KPNA1,IL1RAP
A0A024RA90,Q9UBS8,UBE2D4,RNF14
P01100,P46821,FOS,MAP1B
