"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"18595","4.60448393","0.0","0.2171796","0.0","1","8","false","RAD54L","86.0","1","0","0","0.59950179","false","0","RAD54L","0","0.0"
"18597","3.97546531","3.3878E-4","0.25154288","0.0","2","6","false","LZTFL1","50.0","2","0","0","0.66939274","false","0","LZTFL1","56950","0.5"
"18599","3.73773266","0.00140462","0.26754187","0.0","5","6","false","MAP3K3","50.4","5","0","0","0.69580748","false","0","MAP3K3","317924","0.23192488"
"18604","4.60448393","0.0","0.2171796","0.0","1","8","false","KRTAP10-5","86.0","1","0","0","0.59950179","false","0","KRTAP10-5","0","0.0"
"18611","4.04737733","0.0","0.24707358","0.0","1","7","false","CAMK2D","78.0","1","0","0","0.66140252","false","0","CAMK2D","0","0.0"
"18613","4.04737733","0.0","0.24707358","0.0","1","7","false","MAP3K8","78.0","1","0","0","0.66140252","false","0","MAP3K8","0","0.0"
"18616","4.04737733","0.0","0.24707358","0.0","1","7","false","NLRP12","78.0","1","0","0","0.66140252","false","0","NLRP12","0","0.0"
"18618","4.04737733","0.0","0.24707358","0.0","1","7","false","HCFC1","78.0","1","0","0","0.66140252","false","0","HCFC1","0","0.0"
"18620","4.04737733","0.0","0.24707358","0.0","1","7","false","KLHL38","78.0","1","0","0","0.66140252","false","0","KLHL38","0","0.0"
"18622","4.04737733","0.0","0.24707358","0.0","1","7","false","POLD1","78.0","1","0","0","0.66140252","false","0","POLD1","0","0.0"
"18624","4.04737733","0.0","0.24707358","0.0","1","7","false","PRDM1","78.0","1","0","0","0.66140252","false","0","PRDM1","0","0.0"
"18626","4.04737733","0.0","0.24707358","0.0","1","7","false","PADI4","78.0","1","0","0","0.66140252","false","0","PADI4","0","0.0"
"18630","4.04737733","0.0","0.24707358","0.0","1","7","false","SRPR","78.0","1","0","0","0.66140252","false","0","SRPR","0","0.0"
"18632","4.04737733","0.0","0.24707358","0.0","1","7","false","DET1","78.0","1","0","0","0.66140252","false","0","DET1","0","0.0"
"18634","4.04737733","0.0","0.24707358","0.0","1","7","false","HIG-1","78.0","1","0","0","0.66140252","false","0","HIG-1","0","0.0"
"18636","4.04737733","0.0","0.24707358","0.0","1","7","false","CTCFL","78.0","1","0","0","0.66140252","false","0","CTCFL","0","0.0"
"18638","4.04737733","0.0","0.24707358","0.0","1","7","false","CHLR1","78.0","1","0","0","0.66140252","false","0","CHLR1","0","0.0"
"18640","4.04737733","0.0","0.24707358","0.0","1","7","false","EIF2AK4","78.0","1","0","0","0.66140252","false","0","EIF2AK4","0","0.0"
"18642","4.04737733","0.0","0.24707358","0.0","1","7","false","USP18","78.0","1","0","0","0.66140252","false","0","USP18","0","0.0"
"18644","4.04737733","0.0","0.24707358","0.0","1","7","false","URI1","78.0","1","0","0","0.66140252","false","0","URI1","0","0.0"
"18646","4.04737733","0.0","0.24707358","0.0","1","7","false","REC8","78.0","1","0","0","0.66140252","false","0","REC8","0","0.0"
"18651","4.04737733","0.0","0.24707358","0.0","1","7","false","GNAZ","78.0","1","0","0","0.66140252","false","0","GNAZ","0","0.0"
"18653","3.82360406","0.0","0.26153336","0.0","1","6","false","AXIN1","171.0","1","0","0","0.68626622","false","0","AXIN1","0","0.0"
"18655","3.65566836","5.1786E-4","0.27354779","0.0","2","6","false","CEP72","165.5","2","0","0","0.70492574","false","0","CEP72","54042","0.5140625"
"18657","3.82360406","0.0","0.26153336","0.0","1","6","false","MZT1","171.0","1","0","0","0.68626622","false","0","MZT1","0","0.0"
"18660","4.00380711","0.0","0.24976228","0.0","1","6","false","CYLD","63.0","1","0","0","0.66624365","false","0","CYLD","0","0.0"
"18662","3.86717428","0.0","0.25858674","0.0","1","6","false","CBS","160.0","1","0","0","0.68142508","false","0","CBS","0","0.0"
"18665","5.34517766","0.0","0.18708452","0.0","1","8","false","HSFY2; HSFY1","7.0","1","0","0","0.51720248","false","0","HSFY2; HSFY1","0","0.0"
"18667","5.34517766","0.0","0.18708452","0.0","1","8","false","TOX4","7.0","1","0","0","0.51720248","false","0","TOX4","0","0.0"
"18669","4.00380711","0.0","0.24976228","0.0","1","6","false","BAG6","63.0","1","0","0","0.66624365","false","0","BAG6","0","0.0"
"18671","4.04695431","0.0","0.2470994","0.0","1","7","false","GCN1","49.0","1","0","0","0.66144952","false","0","GCN1","0","0.0"
"18673","4.03384095","0.0","0.24790268","0.0","1","6","false","PARP10","44.0","1","0","0","0.66290656","false","0","PARP10","0","0.0"
"18679","4.10067682","0.0","0.24386218","0.0","1","6","false","CHP2","15.0","1","0","0","0.65548035","false","0","CHP2","0","0.0"
"18683","4.04357022","0.0","0.2473062","0.0","1","7","false","GAN","55.0","1","0","0","0.66182553","false","0","GAN","0","0.0"
"18687","3.9784264","0.0","0.25135566","0.0","1","6","false","NCAM1","53.0","1","0","0","0.66906373","false","0","NCAM1","0","0.0"
"18691","4.06810491","0.0","0.2458147","0.0","1","7","false","HIP2","45.0","1","0","0","0.65909945","false","0","HIP2","0","0.0"
"18694","3.98011844","0.0","0.2512488","0.0","1","7","false","HNRPH3","79.0","1","0","0","0.66887573","false","0","HNRPH3","0","0.0"
"18697","4.04695431","0.0","0.2470994","0.0","1","7","false","MYO1B","49.0","1","0","0","0.66144952","false","0","MYO1B","0","0.0"
"18699","4.90905245","0.0","0.2037053","0.0","1","8","false","ZC2HC1C","40.0","1","0","0","0.56566084","false","0","ZC2HC1C","0","0.0"
"18702","3.99788494","0.0","0.25013226","0.0","1","6","false","CSK","82.0","1","0","0","0.66690167","false","0","CSK","0","0.0"
"18707","3.99788494","0.0","0.25013226","0.0","1","6","false","CDH3","82.0","1","0","0","0.66690167","false","0","CDH3","0","0.0"
"18710","3.99788494","0.0","0.25013226","0.0","1","6","false","GRB14","82.0","1","0","0","0.66690167","false","0","GRB14","0","0.0"
"18712","3.99788494","0.0","0.25013226","0.0","1","6","false","TAGLN","82.0","1","0","0","0.66690167","false","0","TAGLN","0","0.0"
"18716","3.99788494","0.0","0.25013226","0.0","1","6","false","PIK3R3","82.0","1","0","0","0.66690167","false","0","PIK3R3","0","0.0"
"18718","3.99788494","0.0","0.25013226","0.0","1","6","false","HOXC6","82.0","1","0","0","0.66690167","false","0","HOXC6","0","0.0"
"18720","3.99788494","0.0","0.25013226","0.0","1","6","false","KLK5","82.0","1","0","0","0.66690167","false","0","KLK5","0","0.0"
"18722","3.99788494","0.0","0.25013226","0.0","1","6","false","LYPD3","82.0","1","0","0","0.66690167","false","0","LYPD3","0","0.0"
"18724","3.99788494","0.0","0.25013226","0.0","1","6","false","MTA3","82.0","1","0","0","0.66690167","false","0","MTA3","0","0.0"
"18726","3.99788494","0.0","0.25013226","0.0","1","6","false","NAT2","82.0","1","0","0","0.66690167","false","0","NAT2","0","0.0"
"18728","3.99788494","0.0","0.25013226","0.0","1","6","false","BAP1","82.0","1","0","0","0.66690167","false","0","BAP1","0","0.0"
"18731","3.99788494","0.0","0.25013226","0.0","1","6","false","VPS45","82.0","1","0","0","0.66690167","false","0","VPS45","0","0.0"
"18733","3.99788494","0.0","0.25013226","0.0","1","6","false","PIK3R2","82.0","1","0","0","0.66690167","false","0","PIK3R2","0","0.0"
"18735","3.99788494","0.0","0.25013226","0.0","1","6","false","IRS1","82.0","1","0","0","0.66690167","false","0","IRS1","0","0.0"
"18739","3.99788494","0.0","0.25013226","0.0","1","6","false","PTPN1","82.0","1","0","0","0.66690167","false","0","PTPN1","0","0.0"
"18745","4.48181049","0.0","0.22312412","0.0","1","7","false","SERPINA1","48.0","1","0","0","0.61313217","false","0","SERPINA1","0","0.0"
"18747","4.48181049","0.0","0.22312412","0.0","1","7","false","FOXH1","48.0","1","0","0","0.61313217","false","0","FOXH1","0","0.0"
"18750","4.33375635","4.6791E-4","0.23074671","0.0","2","7","false","PDE4DIP","12.0","2","0","0","0.62958263","false","0","PDE4DIP","8840","0.5"
"18756","1.0","0.0","1.0","0.0","1","1","false","BPGM","1.0","1","0","0","1.0","false","0","BPGM","0","0.0"
"18757","1.0","0.0","1.0","0.0","1","1","false","CEL","1.0","1","0","0","1.0","false","0","CEL","0","0.0"
"18760","5.29399323","0.0","0.18889333","0.0","1","8","false","FYN","6.0","1","0","0","0.52288964","false","0","FYN","0","0.0"
"18763","5.29399323","0.0","0.18889333","0.0","1","8","false","WFIKKN1","6.0","1","0","0","0.52288964","false","0","WFIKKN1","0","0.0"
"18765","3.86717428","0.0","0.25858674","0.0","1","6","false","TNFAIP1","160.0","1","0","0","0.68142508","false","0","TNFAIP1","0","0.0"
"18767","4.13874788","0.0","0.24161897","0.0","1","7","false","ABI3BP","14.0","1","0","0","0.65125024","false","0","ABI3BP","0","0.0"
"18770","3.9784264","0.0","0.25135566","0.0","1","6","false","CBX1","53.0","1","0","0","0.66906373","false","0","CBX1","0","0.0"
"18772","5.65820643","0.0","0.17673445","0.0","1","8","false","TBC1D17","3.0","1","0","0","0.48242151","false","0","TBC1D17","0","0.0"
"18774","5.81979695","0.0","0.1718273","0.0","1","8","false","SERPINA3","3.0","1","0","0","0.46446701","false","0","SERPINA3","0","0.0"
"18775","4.82021997","8.7384E-4","0.20745941","0.0","3","7","false","ADH1B","2.0","3","0","0","0.57553111","false","0","ADH1B","17200","0.33333333"
"18778","4.04483926","0.0","0.24722861","0.0","1","7","false","RNPS1","66.0","1","0","0","0.66168453","false","0","RNPS1","0","0.0"
"18781","3.8392555","1.352E-4","0.26046717","0.0","2","6","false","ZNF16","81.0","2","0","0","0.68452717","false","0","ZNF16","17164","0.51612903"
"18783","3.6713198","0.00227853","0.27238161","0.0","4","6","false","GABARAPL2","77.25","4","0","0","0.70318669","false","0","GABARAPL2","184752","0.26113014"
"18788","4.04695431","0.0","0.2470994","0.0","1","7","false","ATP2A3","49.0","1","0","0","0.66144952","false","0","ATP2A3","0","0.0"
"18793","3.81175973","2.4301E-4","0.26234602","0.0","2","6","false","NFKBIB","72.5","2","0","0","0.68758225","false","0","NFKBIB","84000","0.51811594"
"18795","3.88705584","0.0","0.25726412","0.0","1","6","false","RELB","106.0","1","0","0","0.67921602","false","0","RELB","0","0.0"
"18797","3.88705584","0.0","0.25726412","0.0","1","6","false","RIPK1","106.0","1","0","0","0.67921602","false","0","RIPK1","0","0.0"
"18803","3.7605753","2.8406E-4","0.26591676","0.0","3","6","false","TRADD","70.66666667","3","0","0","0.69326941","false","0","TRADD","51536","0.38069217"
"18805","3.80879865","2.0906E-4","0.26254998","0.0","2","6","false","IKBKB","84.5","2","0","0","0.68791126","false","0","IKBKB","19398","0.51226994"
"18808","4.04187817","0.0","0.24740973","0.0","1","7","false","WWTR1","57.0","1","0","0","0.66201354","false","0","WWTR1","0","0.0"
"18811","4.06810491","0.0","0.2458147","0.0","1","7","false","TRIM32","45.0","1","0","0","0.65909945","false","0","TRIM32","0","0.0"
"18816","4.15736041","0.0","0.24053724","0.0","1","7","false","ZNF447","25.0","1","0","0","0.64918218","false","0","ZNF447","0","0.0"
"18820","4.3608291","0.0","0.22931419","0.0","1","7","false","DOCK7","21.0","1","0","0","0.62657454","false","0","DOCK7","0","0.0"
"18828","4.60448393","0.0","0.2171796","0.0","1","8","false","NUDT14","86.0","1","0","0","0.59950179","false","0","NUDT14","0","0.0"
"18831","3.76692047","0.00142997","0.26546884","0.0","2","6","false","CAPN3","93.0","2","0","0","0.69256439","false","0","CAPN3","242630","0.5"
"18833","4.60448393","0.0","0.2171796","0.0","1","8","false","ETV6","86.0","1","0","0","0.59950179","false","0","ETV6","0","0.0"
"18836","4.60448393","0.0","0.2171796","0.0","1","8","false","CDR2","86.0","1","0","0","0.59950179","false","0","CDR2","0","0.0"
"18838","4.60448393","0.0","0.2171796","0.0","1","8","false","BLMH","86.0","1","0","0","0.59950179","false","0","BLMH","0","0.0"
"18841","3.78299492","4.3119E-4","0.26434083","0.0","2","6","false","APIP","123.0","2","0","0","0.69077834","false","0","APIP","220634","0.53508772"
"18843","4.60448393","0.0","0.2171796","0.0","1","8","false","GMDS","86.0","1","0","0","0.59950179","false","0","GMDS","0","0.0"
"18845","4.60448393","0.0","0.2171796","0.0","1","8","false","Mar-10","86.0","1","0","0","0.59950179","false","0","Mar-10","0","0.0"
"18847","4.60448393","0.0","0.2171796","0.0","1","8","false","ZBTB8A","86.0","1","0","0","0.59950179","false","0","ZBTB8A","0","0.0"
"18849","4.60448393","0.0","0.2171796","0.0","1","8","false","C1orf50","86.0","1","0","0","0.59950179","false","0","C1orf50","0","0.0"
"18851","4.60448393","0.0","0.2171796","0.0","1","8","false","RABAC1","86.0","1","0","0","0.59950179","false","0","RABAC1","0","0.0"
"18854","4.60448393","0.0","0.2171796","0.0","1","8","false","ZNF341","86.0","1","0","0","0.59950179","false","0","ZNF341","0","0.0"
"18857","4.60448393","0.0","0.2171796","0.0","1","8","false","GNMT","86.0","1","0","0","0.59950179","false","0","GNMT","0","0.0"
"18860","3.99365482","0.0","0.2503972","0.0","2","6","false","KANK2","62.0","2","0","1","0.66737169","false","0","KANK2","0","0.0"
"18865","5.40439932","0.0","0.18503444","0.0","1","8","false","KDELR2","11.0","1","0","0","0.5106223","false","0","KDELR2","0","0.0"
"18867","3.78299492","4.3119E-4","0.26434083","0.0","2","6","false","KRTAP5-9","123.0","2","0","0","0.69077834","false","0","KRTAP5-9","220634","0.53508772"
"18870","4.04695431","0.0","0.2470994","0.0","1","7","false","MTP18","49.0","1","0","0","0.66144952","false","0","MTP18","0","0.0"
"18872","4.90905245","0.0","0.2037053","0.0","1","8","false","LMO4","40.0","1","0","0","0.56566084","false","0","LMO4","0","0.0"
"18874","3.86717428","0.0","0.25858674","0.0","1","6","false","PSMB10","160.0","1","0","0","0.68142508","false","0","PSMB10","0","0.0"
"18876","4.12394247","0.0","0.24248641","0.0","1","7","false","SNAPIN","44.0","1","0","0","0.65289528","false","0","SNAPIN","0","0.0"
"18879","4.10956007","0.0","0.24333505","0.0","1","7","false","TTC23","38.0","1","0","0","0.65449333","false","0","TTC23","0","0.0"
"18882","4.85744501","0.0","0.20586955","0.0","1","8","false","FKBPL","23.0","1","0","0","0.571395","false","0","FKBPL","0","0.0"
"18884","4.15947547","0.0","0.24041493","0.0","1","7","false","LAMTOR5","13.0","1","0","0","0.64894717","false","0","LAMTOR5","0","0.0"
"18890","3.99365482","0.0","0.2503972","0.0","1","6","false","TNFRSF14","62.0","1","0","0","0.66737169","false","0","TNFRSF14","0","0.0"
"18892","4.1214044","0.0","0.24263574","0.0","1","7","false","SULT1C2","29.0","1","0","0","0.65317729","false","0","SULT1C2","0","0.0"
"18894","3.96996616","0.0","0.25189132","0.0","1","7","false","FXN","64.0","1","0","0","0.67000376","false","0","FXN","0","0.0"
"18898","3.79314721","0.0","0.26363332","1.0","2","6","false","TFE3","130.0","2","0","0","0.68965031","false","0","TFE3","0","0.60747664"
"18901","3.90609137","5.2099E-4","0.2560104","0.0","2","7","false","HNRPF","59.0","2","0","0","0.67710096","false","0","HNRPF","96124","0.5"
"18904","4.48181049","0.0","0.22312412","0.0","1","7","false","ASCL1","48.0","1","0","0","0.61313217","false","0","ASCL1","0","0.0"
"18910","4.08798646","7.704E-5","0.24461921","0.0","2","7","false","HSPB1","11.5","2","0","0","0.65689039","false","0","HSPB1","14428","0.5"
"18913","4.48181049","0.0","0.22312412","0.0","1","7","false","TCAF1","48.0","1","0","0","0.61313217","false","0","TCAF1","0","0.0"
"18916","3.84898477","8.1001E-4","0.25980877","0.0","3","6","false","IKBKE","51.0","3","0","0","0.68344614","false","0","IKBKE","140872","0.34722222"
"18918","4.19247039","0.0","0.23852285","0.0","1","7","false","AAR2","4.0","1","0","0","0.64528107","false","0","AAR2","0","0.0"
"18921","4.19247039","0.0","0.23852285","0.0","1","7","false","UBQLN4","4.0","1","0","0","0.64528107","false","0","UBQLN4","0","0.0"
"18923","4.60448393","0.0","0.2171796","0.0","1","8","false","CTH","86.0","1","0","0","0.59950179","false","0","CTH","0","0.0"
"18927","3.75846024","0.00102994","0.2660664","0.0","4","6","false","IKBKG","54.0","4","0","0","0.69350442","false","0","IKBKG","93258","0.25480769"
"18929","4.60448393","0.0","0.2171796","0.0","1","8","false","SFN","86.0","1","0","0","0.59950179","false","0","SFN","0","0.0"
"18931","3.85659898","0.0","0.25929582","0.0","1","6","false","PPARG","100.0","1","0","0","0.68260011","false","0","PPARG","0","0.0"
"18937","4.04695431","0.0","0.2470994","0.0","1","7","false","TMEM33","49.0","1","0","0","0.66144952","false","0","TMEM33","0","0.0"
"18939","3.82360406","0.0","0.26153336","0.0","1","6","false","GTSE1","171.0","1","0","0","0.68626622","false","0","GTSE1","0","0.0"
"18941","3.86717428","0.0","0.25858674","0.0","1","6","false","ABI3","160.0","1","0","0","0.68142508","false","0","ABI3","0","0.0"
"18943","4.00888325","0.0","0.24944603","0.0","1","6","false","MAST1","61.0","1","0","0","0.66567964","false","0","MAST1","0","0.0"
"18946","3.81852792","3.0541E-4","0.26188102","0.1","5","6","false","LRRK2","23.2","5","0","0","0.68683023","false","0","LRRK2","17800","0.21320755"
"18948","3.78468697","5.9015E-4","0.26422264","0.0","3","6","false","FTSJ1","77.66666667","3","0","0","0.69059034","false","0","FTSJ1","54016","0.34379671"
"18955","3.86717428","0.0","0.25858674","0.0","1","6","false","MAPRE1","160.0","1","0","0","0.68142508","false","0","MAPRE1","0","0.0"
"18959","4.13663283","0.0","0.24174251","0.0","1","7","false","HLA-C","28.0","1","0","0","0.65148524","false","0","HLA-C","0","0.0"
"18963","4.04695431","0.0","0.2470994","0.0","1","7","false","ARL1","49.0","1","0","0","0.66144952","false","0","ARL1","0","0.0"
"18965","4.3608291","0.0","0.22931419","0.0","1","7","false","SDF4","21.0","1","0","0","0.62657454","false","0","SDF4","0","0.0"
"18967","4.00634518","0.0","0.24960405","0.0","1","6","false","HOXB9","51.0","1","0","0","0.66596165","false","0","HOXB9","0","0.0"
"18973","4.1641286","0.0","0.24014628","0.0","1","7","false","MLKL","13.0","1","0","0","0.64843016","false","0","MLKL","0","0.0"
"18976","3.91328257","6.549E-5","0.25553994","0.0","3","6","false","SNRPA","31.33333333","3","0","0","0.67630194","false","0","SNRPA","7414","0.40990991"
"18982","4.10194585","0.0","0.24378674","0.0","1","6","false","DDX6","17.0","1","0","0","0.65533935","false","0","DDX6","0","0.0"
"18991","4.01311337","0.0","0.24918309","0.0","1","6","false","CD2BP2","80.0","1","0","0","0.66520963","false","0","CD2BP2","0","0.0"
"18993","4.01311337","0.0","0.24918309","0.0","1","6","false","CD320","80.0","1","0","0","0.66520963","false","0","CD320","0","0.0"
"18996","4.01311337","0.0","0.24918309","0.0","1","6","false","EPHB2","80.0","1","0","0","0.66520963","false","0","EPHB2","0","0.0"
